date,runoff_coefficient,evapotranspiration_ratio,storage_efficiency,water_balance_index,aridity_index,wb_error_pct
2023-05-03,0.04610097890283885,0.4954590287468528,0.003218222,0.5045409065728614,0.4954590287468528,45.86538937928443
2023-05-04,0.04824550176692372,0.5282237159235091,0.0032100272,0.47177621497713096,0.5282237159235091,42.42101739512712
2023-05-05,0.043365430363550235,0.48577509521814904,0.0032032614,0.5142248414166333,0.48577509521814904,47.13738724371208
2023-05-06,0.5153119592889829,1.5,0.0032017445,-4.884519830914963,5.884519065876292,-539.843935293359
2023-05-07,0.12729084910158614,1.449655967885231,0.0032006803,-0.4496561558974023,1.449655967885231,-57.670695273286576
2023-05-08,0.10212553851315112,1.1553334212851027,0.003201387,-0.15533357103626094,1.1553334212851027,-25.758606212142166
2023-05-09,0.11519964296144788,1.2993425223665347,0.0032043895,-0.2993426898739869,1.2993425223665347,-41.51459289879295
2023-05-10,0.1527487823936695,1.5,0.0032116908,-0.7047681231723844,1.7047679042939952,-85.94345227553357
2023-05-11,0.048060799693624714,0.5128204006812198,0.003220616,0.4871795317196044,0.5128204006812198,43.83947729897087
2023-05-12,0.24951478929741272,1.5,0.0032116703,-1.8254798889206312,2.8254795282853142,-207.11235249340035
2023-05-13,1.0,1.5,0.0032258302,-7712056.1599731445,7712056.1599731445,-844379615.7836914
2023-05-14,1.0,1.5,0.0032262937,-185.68516757960646,186.68514329357058,-20332.268528492445
2023-05-15,1.0,1.5,0.003220948,-7679755.687713623,7679755.687713623,-840149784.0881348
2023-05-16,1.0,1.5,0.0032179647,-7674467.086791992,7674467.086791992,-840579891.204834
2023-05-17,1.0,1.5,0.0032102393,-7705906.867980957,7705906.867980957,-843602848.0529785
2023-05-18,0.37702941349248514,1.5,0.0032069026,-2.8744059144460365,3.8744054099949063,-324.9415414594407
2023-05-19,1.0,1.5,0.0032013196,-131.94645729818583,132.94644009047747,-14470.80718897879
2023-05-20,1.0,1.5,0.0032007594,-31.70687663844384,32.706872404086525,-3489.5932315668283
2023-05-21,1.0,1.5,0.0031968632,-9.332492124035682,10.332490785224158,-1034.2798304765429
2023-05-22,1.0,1.5,0.0031894085,-2048.776109711604,2049.775843762515,-224783.3896069773
2023-05-23,1.0,1.5,0.003179924,-7698856.830596924,7698856.830596924,-844029808.0444336
2023-05-24,1.0,1.5,0.0031685159,-7705857.276916504,7705857.276916504,-843653678.894043
2023-05-25,1.0,1.5,0.0031587214,-7726226.329803467,7726226.329803467,-845068073.2727051
2023-05-26,1.0,1.5,0.003163975,-7748291.492462158,7748291.492462158,-849854183.1970215
2023-05-27,1.0,1.5,0.0031625836,-7726694.107055664,7726694.107055664,-846365261.0778809
2023-05-28,1.0,1.5,0.00316769,-3546.0274958399705,3547.0270364878875,-388982.09292129474
2023-05-29,1.0,1.5,0.0031743085,-7732970.237731934,7732970.237731934,-848997783.6608887
2023-05-30,1.0,1.5,0.0031825162,-3546.6951180004553,3547.6946586483723,-389986.19840295304
2023-05-31,1.0,1.5,0.0031882243,-7736637.592315674,7736637.592315674,-851042747.4975586
2023-06-01,1.0,1.5,0.00319272,-7761222.839355469,7761222.839355469,-853979682.9223633
2023-06-02,1.0,1.5,0.003201424,-23.235569348421837,24.235566255080773,-2569.667260708748
2023-06-03,1.0,1.5,0.0032137628,-7794112.682342529,7794112.682342529,-860926342.010498
2023-06-04,1.0,1.5,0.0032241,-148.84911272474787,149.84909341093726,-16475.078782291486
2023-06-05,0.34461204310060506,1.5,0.0032323988,-2.26202864566268,3.2620282241931675,-261.0837618938166
2023-06-06,0.2497061085372028,1.5,0.0032402505,-1.3255718519131914,2.3255715485209674,-157.81366136825886
2023-06-07,0.0874413167627525,0.8196748721917803,0.0032381106,0.18032502047862817,0.8196748721917803,9.315933960123795
2023-06-08,1.0,1.5,0.0032336775,-29.980115805489966,30.980111801757044,-3316.3394970306385
2023-06-09,1.0,1.5,0.0032372717,-14.07504739986057,15.075045445406802,-1565.6565853916534
2023-06-10,1.0,1.5,0.0032352922,-7720635.890960693,7720635.890960693,-851825523.3764648
2023-06-11,0.08233866142512146,0.7929149076740198,0.0032354728,0.20708498943953438,0.7929149076740198,12.472400567780166
2023-06-12,0.08864976487106581,0.8678610292038844,0.0032342311,0.1321388587590454,0.8678610292038844,4.365602209861147
2023-06-13,0.2642228865167054,1.5,0.003236048,-1.6177472552781533,2.6177469190478826,-188.27031572346547
2023-06-14,0.18897722220610855,1.5,0.0032425162,-0.8376875686069101,1.8376873303078058,-102.85145004105884
2023-06-15,1.0,1.5,0.0032398645,-44.0287074390566,45.02870161886433,-4859.304764245308
2023-06-16,0.06864978257629838,0.6643440506083745,0.003236497,0.33565586201845066,0.6643440506083745,26.73591558488558
2023-06-17,0.040572596738188,0.4121394214354728,0.0032181896,0.5878605246496286,0.4121394214354728,54.84723886292275
2023-06-18,0.28221449881725985,1.5,0.00320878,-2.0034245337732832,3.0034241438820843,-228.12367372728747
2023-06-19,0.08675395416948899,0.9187459834014697,0.0032084696,0.08125389645051923,0.9187459834014697,-0.545528477417403
2023-06-20,0.18886597439620537,1.5,0.0032050856,-1.0436507569862021,2.043650491021743,-123.14368442922292
2023-06-21,1.0,1.5,0.0032083206,-22.609336299397714,23.60933324823375,-2480.4461284768363
2023-06-22,1.0,1.5,0.0032158392,-16.00606041065064,17.00605821658703,-1762.4073937316614
2023-06-23,1.0,1.5,0.0032190399,-7719805.717468262,7719805.717468262,-846084308.6242676
2023-06-24,1.0,1.5,0.0032175798,-62.34229916730607,63.34229096461416,-6842.213025885165
2023-06-25,0.7118897718729562,1.5,0.003213375,-6.314697769474162,7.31469681952069,-702.1795142420141
2023-06-26,1.0,1.5,0.0032058975,-88.19024639323915,89.19023482409933,-9674.304404682407
2023-06-27,1.0,1.5,0.003198075,-7683211.326599121,7683211.326599121,-841976737.9760742
2023-06-28,1.0,1.5,0.0031857276,-7741785.049438477,7741785.049438477,-846376895.904541
2023-06-29,1.0,1.5,0.0031856406,-7730342.864990234,7730342.864990234,-847482204.4372559
2023-06-30,1.0,1.5,0.0031830107,-7757360.935211182,7757360.935211182,-850407695.7702637
2023-07-01,1.0,1.5,0.0031910928,-218.0529981210227,219.05296988368153,-24001.02011945331
2023-07-02,0.49153471101813434,1.5,0.0031997308,-3.843532023697647,4.843531392724185,-434.1606893356292
2023-07-03,1.0,1.5,0.0031940045,-7718664.646148682,7718664.646148682,-848331451.4160156
2023-07-04,1.0,1.5,0.0031971594,-7733552.932739258,7733552.932739258,-851355075.8361816
2023-07-05,0.5458610321431201,1.5,0.0031996083,-4.406001326094803,5.406000626962927,-495.39169719015666
2023-07-06,0.029531444789502006,0.2903714769368671,0.003199705,0.7096284852016163,0.2903714769368671,68.00926849381726
2023-07-07,0.19368444809559804,1.5,0.0031897328,-0.9874662594510674,1.9874659977022164,-117.80184673818552
2023-07-08,0.08027140132873163,0.8458462411909011,0.0031792808,0.15415364708463172,0.8458462411909011,7.528359495876964
2023-07-09,0.10528936693706573,1.164863048797238,0.0031676777,-0.16486320041165492,1.164863048797238,-26.804158721302056
2023-07-10,1.0,1.5,0.0031712132,-948.7978406778013,949.797717834586,-103458.3812753533
2023-07-11,1.0,1.5,0.003176219,-16.203932003740164,17.203929767337918,-1778.5270512993034
2023-07-12,1.0,1.5,0.003175794,-7662853.240966797,7662853.240966797,-836607837.677002
2023-07-13,0.6765938955667097,1.5,0.0031661934,-6.503534113280126,7.503533138969408,-716.8903399327595
2023-07-14,1.0,1.5,0.0031621717,-11.022806754325147,12.022805188766746,-1210.2375501466975
2023-07-15,1.0,1.5,0.0031529383,-159.98699226942261,160.9869713946138,-17408.67592779358
2023-07-16,0.574182234743117,1.5,0.0031486228,-5.41942841042675,6.419427573026291,-598.9273858084238
2023-07-17,1.0,1.5,0.0031424065,-7672934.532165527,7672934.532165527,-834996986.3891602
2023-07-18,1.0,1.5,0.0031325575,-7706254.959106445,7706254.959106445,-837578868.8659668
2023-07-19,1.0,1.5,0.003125671,-7633458.614349365,7633458.614349365,-830830478.6682129
2023-07-20,1.0,1.5,0.0031087028,-7657372.47467041,7657372.47467041,-830860614.7766113
2023-07-21,1.0,1.5,0.0031042993,-7652960.777282715,7652960.777282715,-831396102.9052734
2023-07-22,1.0,1.5,0.003103678,-138055.599968368,138056.58206832528,-15008135.470195038
2023-07-23,1.0,1.5,0.003109711,-20.281858311351925,21.281855547209535,-2219.564236395289
2023-07-24,1.0,1.5,0.003106263,-7672492.027282715,7672492.027282715,-834879302.9785156
2023-07-25,1.0,1.5,0.0030992485,-61.227986667109455,62.2279785955675,-6657.725681350692
2023-07-26,1.0,1.5,0.0031016406,-7667275.905609131,7667275.905609131,-834445476.5319824
2023-07-27,1.0,1.5,0.0030995365,-47096.08078262869,47097.07460251268,-5124161.5489382325
2023-07-28,1.0,1.5,0.00308822,-7639309.883117676,7639309.883117676,-828457450.8666992
2023-07-29,0.45018624169474786,1.5,0.0030809625,-4.273010199402644,5.273009508970577,-471.718362354396
2023-07-30,1.0,1.5,0.0030726048,-8683.32438795819,8684.323249834175,-940144.0530368149
2023-07-31,0.9216025166082905,1.5,0.0030661707,-10.193413415962972,11.193411961427358,-1110.3786146677114
2023-08-01,1.0,1.5,0.0030689947,-7751987.457275391,7751987.457275391,-839316272.7355957
2023-08-02,0.21679988175756387,1.5,0.0030775093,-1.5978985334943197,2.597898198559831,-181.81207640126235
2023-08-03,1.0,1.5,0.0030934154,-148.85977255160378,149.85975319605362,-16207.867361354034
2023-08-04,1.0,1.5,0.0031053582,-7720372.200012207,7720372.200012207,-841141796.1120605
2023-08-05,1.0,1.5,0.0031140454,-7750448.226928711,7750448.226928711,-844770336.151123
2023-08-06,0.14766738591913664,1.5,0.0031238405,-0.6344944512371147,1.6344942391374047,-78.46548142030855
2023-08-07,1.0,1.5,0.0031322034,-5817.050454029287,5818.049701864395,-634979.853177109
2023-08-08,1.0,1.5,0.0031456847,-7729982.376098633,7729982.376098633,-845783901.2145996
2023-08-09,1.0,1.5,0.0031569893,-7704861.640930176,7704861.640930176,-843817520.1416016
2023-08-10,1.0,1.5,0.0031688276,-7655885.696411133,7655885.696411133,-839971733.0932617
2023-08-11,1.0,1.5,0.0031753802,-7624907.970428467,7624907.970428467,-836922073.3642578
2023-08-12,0.4130912108375125,1.5,0.003173924,-3.2920746122542512,4.292074050582688,-370.4184709964629
2023-08-13,0.17175932146100326,1.5,0.0031721913,-0.7862023152578611,1.7862020816516209,-95.74759670069506
2023-08-14,1.0,1.5,0.0031684602,-113.60707561082837,114.60706071437004,-12448.394108491015
2023-08-15,0.489056803076154,1.5,0.0031611316,-4.145627167538943,5.145626499338394,-462.8807250920205
2023-08-16,1.0,1.5,0.003151613,-76.57890179903336,77.57889174510946,-8372.735161067525
2023-08-17,1.0,1.5,0.003144025,-7674577.713012695,7674577.713012695,-837995529.1748047
2023-08-18,1.0,1.5,0.0031328897,-121.69530669261306,122.69529067484508,-13272.83735562207
2023-08-19,1.0,1.5,0.0031214906,-7715012.073516846,7715012.073516846,-839264297.4853516
2023-08-20,1.0,1.5,0.0031154673,-7700071.334838867,7700071.334838867,-838071155.5480957
2023-08-21,1.0,1.5,0.003111012,-7744894.981384277,7744894.981384277,-842217826.8432617
2023-08-22,1.0,1.5,0.0031147476,-119.92473134387895,120.92471569716514,-13074.249702354558
2023-08-23,1.0,1.5,0.0031193984,-919.6390388490094,920.6389189982052,-100292.06809288313
2023-08-24,1.0,1.5,0.0031218373,-7745062.828063965,7745062.828063965,-843599319.4580078
2023-08-25,1.0,1.5,0.0031368486,-7765314.57901001,7765314.57901001,-848960399.6276855
2023-08-26,0.6909523736930979,1.5,0.0031561672,-6.304131118083848,7.304130173610495,-701.6978924893069
2023-08-27,1.0,1.5,0.0031679627,-23.11297926797218,24.112976121068954,-2550.2489643517997
2023-08-28,1.0,1.5,0.0031670632,-7717699.05090332,7717699.05090332,-845806217.1936035
2023-08-29,1.0,1.5,0.0031714283,-7728629.112243652,7728629.112243652,-848152732.8491211
2023-08-30,1.0,1.5,0.0031765106,-377.6449434171246,378.64489434033834,-41487.95427350441
2023-08-31,1.0,1.5,0.0031796796,-7706968.784332275,7706968.784332275,-846464157.1044922
2023-09-01,1.0,1.5,0.0031843074,-7680648.8037109375,7680648.8037109375,-844548892.9748535
2023-09-02,1.0,1.5,0.003183738,-7655321.12121582,7655321.12121582,-841529178.6193848
2023-09-03,0.2202118063768977,1.5,0.003173895,-1.239276831204736,2.2392765374001433,-145.60180159144835
2023-09-04,1.0,1.5,0.0031612734,-7674208.164215088,7674208.164215088,-839313316.3452148
2023-09-05,1.0,1.5,0.0031511546,-7709537.506103516,7709537.506103516,-842082309.7229004
