id_paket,nama_paket,kode_rup,kategori_paket,tipe_bangunan,jenis_pengadaan,jenis_pemilihan,metode_kualifikasi,metode_pengadaan,sistem_evaluasi,jenis_kontrak,kualifikasi_usaha,tahun_anggaran,tahun_anggaran_full,tahun_anggaran_detail,tahapan_status,pagu_anggaran_rp,hps_rp,nilai_penawaran_rp,nilai_kontrak_rp,pct_hps_vs_pagu,pct_kontrak_vs_hps,instansi_kl,satker,balai_snvt,provinsi,kabupaten_kota,lokasi_pekerjaan,tgl_pengumuman,tgl_kontrak,tgl_selesai,durasi_hari,durasi_bulan,pemenang,npwp_pemenang,lpse_instansi,url_detail,tgl_scraping
91502064,Penyusunan Dokumen Studi Kelayakan Pembangunan Bendungan Krayan Timur Kabupaten Nunukan,53530071,Jasa Konsultansi Konstruksi,Bendungan,Jasa Konsultansi Badan Usaha Konstruksi,Seleksi,Prakualifikasi Dua File,Seleksi - Prakualifikasi Dua File - Kualitas dan Biaya,Kualitas dan Biaya,Lumsum,,2025,2025,APBN 2025,Tender Sudah Selesai,3000000000.0,3000000000.0,,,100.0,,Kementerian Pekerjaan Umum dan Perumahan Rakyat,420113,420113,Kalimantan Utara,Nunukan,"Kecamatan Krayan Timur, Kabupaten Nunukan, Provinsi Kalimantan Utara - Nunukan (Kab.)",2024-11-30,,,,,,,LPSE Kementerian PUPR,https://spse.inaproc.id/pu/lelang/91502064/pengumumanlelang,2026-06-14 09:20
10018387000,Lanjutan Sertifikasi Operasi Bendungan Sei Gong di Kota Batam,53863341,Pekerjaan Konstruksi,Bendungan,Jasa Konsultansi Badan Usaha Konstruksi,Seleksi,Prakualifikasi Dua File,Seleksi - Prakualifikasi Dua File - Kualitas dan Biaya,Kualitas dan Biaya,Lumsum,,2025,2025,APBN 2025,Tender Sudah Selesai,1500000000.0,1500000000.0,,,100.0,,Kementerian Pekerjaan Umum dan Perumahan Rakyat,694189,694189,Kepulauan Riau,Batam,KOTA BATAM - Batam (Kota),2025-03-11,,,,,,,LPSE Kementerian PUPR,https://spse.inaproc.id/pu/lelang/10018387000/pengumumanlelang,2026-06-14 09:17
10010600000,Optimalisasi Pemanfaatan Embung DAS Kawal - Pipa Transmisi Gesek Tahap 2 di Kabupaten Bintan,53863365,Pekerjaan Konstruksi,Embung,Pekerjaan Konstruksi,Tender,Pascakualifikasi Satu File,Tender - Pascakualifikasi Satu File - Harga Terendah Sistem Gugur,Harga Terendah Sistem Gugur,Harga Satuan,Menengah,2025,2025,APBN 2025,Tender Batal,23500000000.0,23500000000.0,,,100.0,,Kementerian Pekerjaan Umum dan Perumahan Rakyat,694190,694190,Kepulauan Riau,Bintan,KAB. BINTAN - Bintan (Kab.),2025-01-19,,,,,,,LPSE Kementerian PUPR,https://spse.inaproc.id/pu/lelang/10010600000/pengumumanlelang,2026-06-14 09:18
10007933000,Optimalisasi Pemanfaatan Embung Sebayar - Pipa Transmisi Air Baku ke Bukit Berangin di Kabupaten Natuna,53863363,Pekerjaan Konstruksi,Embung,Pekerjaan Konstruksi,Tender,Pascakualifikasi Satu File,Tender - Pascakualifikasi Satu File - Harga Terendah Sistem Gugur,Harga Terendah Sistem Gugur,Harga Satuan,Menengah,2025,2025,APBN 2025,Tender Sudah Selesai,17000000000.0,17000000000.0,,16485034000.0,100.0,96.97,Kementerian Pekerjaan Umum dan Perumahan Rakyat,694190,694190,Kepulauan Riau,Natuna,KAB. NATUNA - Natuna (Kab.),2025-01-02,,,,,,,LPSE Kementerian PUPR,https://spse.inaproc.id/pu/lelang/10007933000/pengumumanlelang,2026-06-14 09:18
10009604000,Penyusunan Dokumen Lingkungan Hidup Embung Sebayar Kabupaten Natuna,54780690,Pekerjaan Konstruksi,Embung,Jasa Konsultansi Badan Usaha Konstruksi,Seleksi,Prakualifikasi Dua File,Seleksi - Prakualifikasi Dua File - Kualitas dan Biaya,Kualitas dan Biaya,Lumsum,,2025,2025,APBN 2025,Tender Sudah Selesai,1000000000.0,1000000000.0,,817110516.0,100.0,81.71,Kementerian Pekerjaan Umum dan Perumahan Rakyat,694272,694272,Kepulauan Riau,Natuna,KAB. NATUNA - Natuna (Kab.),2025-01-14,,,,,,,LPSE Kementerian PUPR,https://spse.inaproc.id/pu/lelang/10009604000/pengumumanlelang,2026-06-14 09:17
10007420000,Supervisi Optimalisasi Pemanfaatan Embung Sebayar - Pipa Transmisi Air Baku ke Bukit Berangin di Kabupaten Natuna,53863364,Jasa Konsultansi Konstruksi,Embung,Jasa Konsultansi Badan Usaha Konstruksi,Seleksi,Prakualifikasi Dua File,Seleksi - Prakualifikasi Dua File - Kualitas dan Biaya,Kualitas dan Biaya,Waktu Penugasan,,2025,2025,APBN 2025,Tender Sudah Selesai,1250000000.0,1200000000.0,,565800000.0,96.0,47.15,Kementerian Pekerjaan Umum dan Perumahan Rakyat,694190,694190,Kepulauan Riau,Natuna,KAB. NATUNA - Natuna (Kab.),2024-12-30,,,,,,,LPSE Kementerian PUPR,https://spse.inaproc.id/pu/lelang/10007420000/pengumumanlelang,2026-06-14 09:19
10010933000,Perencanaan Teknis Bendungan Wairoro Kabupaten Halmahera Tengah (Lanjutan),53863430,Pekerjaan Konstruksi,Bendungan,Jasa Konsultansi Badan Usaha Konstruksi,Seleksi,Prakualifikasi Dua File,Seleksi - Prakualifikasi Dua File - Kualitas dan Biaya,Kualitas dan Biaya,Lumsum,,2025,2025,APBN 2025,Seleksi Batal,4500000000.0,4500000000.0,,,100.0,,Kementerian Pekerjaan Umum dan Perumahan Rakyat,694296,694296,Maluku Utara,Halmahera Tengah,"Desa Wairoro Indah Kec. Weda Selatan, Kabupaten Halmahera Tengah - Halmahera Tengah (Kab.)",2025-01-21,,,,,,,LPSE Kementerian PUPR,https://spse.inaproc.id/pu/lelang/10010933000/pengumumanlelang,2026-06-14 09:19
10015700000,"Perencanaan Teknis Peningkatan Kapasitas Bendungan Banda, Bendungan Selante dan Bendungan Saneo di Pulau Sumbawa",53863360,Pekerjaan Konstruksi,Bendungan,Jasa Konsultansi Badan Usaha Konstruksi,Seleksi,Prakualifikasi Dua File,Seleksi - Prakualifikasi Dua File - Kualitas dan Biaya,Kualitas dan Biaya,Lumsum,,2025,2025,APBN 2025,Seleksi Batal,7500000000.0,7500000000.0,,,100.0,,Kementerian Pekerjaan Umum dan Perumahan Rakyat,694105,694105,Nusa Tenggara Barat,Dompu,Kecamatan Terano dan Kecamatan Plampang - Sumbawa (Kab.)Kecamatan Dompu - Dompu (Kab.),2025-02-24,,,,,,,LPSE Kementerian PUPR,https://spse.inaproc.id/pu/lelang/10015700000/pengumumanlelang,2026-06-14 09:17
10035374000,Rehabilitasi Bendungan Peneda Gandor di Pulau Lombok,53863354,Pekerjaan Konstruksi,Bendungan,Pekerjaan Konstruksi,Tender,Pascakualifikasi Satu File,Tender - Pascakualifikasi Satu File - Harga Terendah Sistem Gugur,Harga Terendah Sistem Gugur,Harga Satuan,Menengah,2025,2025,APBN 2025,Tender Sudah Selesai,17500000000.0,17500000000.0,,13999998891.29,100.0,80.0,Kementerian  Pekerjaan Umum,SNVT PEMBANGUNAN BENDUNGAN BBWS NUSA TENGGARA I,SNVT PEMBANGUNAN BENDUNGAN BBWS NUSA TENGGARA I,Nusa Tenggara Barat,Lombok Timur,KAB. LOMBOK TIMUR - Lombok Timur (Kab.),2025-05-20,,,,,"Persyaratan Kualifikasi Administrasi/LegalitasMemenuhi ketentuan peraturan perundang-undangan untuk menjalankan kegiatan/usaha.Jenis IzinBidang Usaha/Sub Bidang Usaha/Klasifikasi/Sub KlasifikasiNIB dan SBU yang masih berlaku untuk Badan Usaha yang memiliki SBU KBLI 2015Subklasifikasi SI001 Jasa Pelaksanaan Konstruksi Saluran Air, Pelabuhan, Dam, dan Prasarana Sumber Daya Air lainnya KBLI 2015NIB dan Sertifikat Standar terverifikasi untuk Badan Usaha yang memiliki SBU KBLI 2020Subklasifikasi BS010 Konstruksi Bangunan Prasarana Sumber Daya Air KBLI 2020. dalam hal Sertifikat Standar belum terverifikasi, peserta menyampaikan NIB, Sertifikat Standar belum terverifikasi dan tangkapan layar laman OSS yang mencantumkan bahwa Sertifikat Standar sedang menunggu verifikasiMempunyai status valid keterangan Wajib Pajak berdasarkan hasil Konfirmasi Status Wajib Pajak.Secara hukum mempunyai kapasitas untuk mengikatkan diri pada Kontrak yang dibuktikan dengan:1) Akta Pendirian Perusahaan dan/atau perubahannya;2) Surat Kuasa (apabila dikuasakan);3) Bukti bahwa yang diberikan kuasa merupakan pegawai tetap (apabila dikuasakan); dan4) Kartu Tanda Penduduk.Menyetujui Pernyataan Pakta Integritas.Menyetujui Surat Pernyataan PesertaDalam hal Peserta akan melakukan konsorsium/kerja sama operasi/kemitraan/bentuk kerjasama lain harus mempunyai perjanjian konsorsium/kerja sama operasi/kemitraan/bentuk kerjasama lainKerja sama operasi dapat dilaksanakan dengan ketentuan:1) Memiliki Kualifikasi Usaha Non Kecil dengan Kualifikasi Usaha Non Kecil;2) Memiliki Kualifikasi Usaha Non Kecil dengan Kualifikasi Usaha Kecill;3) Memiliki Kualifikasi Usaha Non Kecil dengan Koperasi;4) Memiliki Kualifikasi Usaha Kecil dengan Kualifikasi Usaha Kecil;5) Memiliki Kualifikasi Usaha Kecil dengan Koperasi; dan/atau6) Koperasi dengan Koperasi.Leadfirm kerja sama operasi harus memiliki kualifikasi setingkat atau lebih tinggi dari badan usaha anggota kerja sama operasi.Kerja sama operasi dapat dilakukan dengan batasan jumlah anggota dalam 1 (satu) kerja sama operasi:1) untuk pekerjaan yang bersifat tidak kompleks dibatasi paling banyak 3 (tiga) perusahaan; dan2) untuk pekerjaan yang bersifat kompleks dibatasi paling banyak 5 (lima) perusahaan.Persyaratan Kualifikasi LainSyarat - Syarat Lain yang tercantum dalam Dokumen Pemilihan dan AdendumnyaPersyaratan Kualifikasi TeknisMemiliki pengalaman paling kurang 
             Pekerjaan Konstruksi dalam kurun waktu 4 (empat) tahun terakhir, baik di lingkungan pemerintah atau swasta termasuk pengalaman subkontrak.Memperhitungkan Sisa Kemampuan Paket (SKP).Untuk kualifikasi Usaha Kecil yang baru berdiri kurang dari 3 (tiga) tahun:(1) Dalam hal Penyedia belum memiliki pengalaman, ketentuan huruf a) dikecualikan untuk pengadaan dengan nilai paket sampai dengan paling banyak Rp. 2.500.000.000,00 (dua miliar lima ratus juta rupiah).(2) Harus mempunyai 1 (satu) pengalaman pada bidang yang sama, untuk pengadaan dengan nilai paket pekerjaan paling sedikit di atas Rp. 2.500.000.000,00 (dua miliar lima ratus juta rupiah) sampai dengan paling banyak Rp. 15.000.000.000,00 (lima belas miliar rupiah).Untuk Kualifikasi Usaha Menengah atau Usaha Besar, memiliki Kemampuan Dasar (KD) dengan nilai KD sama dengan 3 x NPt (Nilai pengalaman tertinggi dalam 15 (lima belas) tahun terakhir)Syarat Kualifikasi Teknis LainSyarat - Syarat Lain yang tercantum dalam Dokumen Pemilihan dan Adendumnya",,LPSE Kementerian PUPR,https://spse.inaproc.id/pu/lelang/10035374000/pengumumanlelang,2026-06-14 09:16
10015936000,Supervisi Rehabilitasi Bendungan Peneda Gandor di Pulau Lombok,53863356,Jasa Konsultansi Konstruksi,Bendungan,Jasa Konsultansi Badan Usaha Konstruksi,Seleksi,Prakualifikasi Dua File,Seleksi - Prakualifikasi Dua File - Kualitas dan Biaya,Kualitas dan Biaya,Waktu Penugasan,,2025,2025,APBN 2025,Tender Sudah Selesai,2000000000.0,2000000000.0,,1615749855.0,100.0,80.79,Kementerian Pekerjaan Umum dan Perumahan Rakyat,694105,694105,Nusa Tenggara Barat,Lombok Timur,KAB. LOMBOK TIMUR - Lombok Timur (Kab.),2025-02-25,,,,,,,LPSE Kementerian PUPR,https://spse.inaproc.id/pu/lelang/10015936000/pengumumanlelang,2026-06-14 09:17
10094209000,Pembangunan Kolam Retensi Amahami dan Taman Ria untuk Pengendali Banjir Kota Bima,56073112,Pekerjaan Konstruksi,Kolam Retensi / Long Storage,Pekerjaan Konstruksi,Tender,Pascakualifikasi Satu File,Tender - Pascakualifikasi Satu File - Harga Terendah Sistem Gugur,Harga Terendah Sistem Gugur,Harga Satuan,Besar,2025,2025,APBN 2025,Tender Sudah Selesai,69000000000.0,69000000000.0,,,100.0,,Kementerian  Pekerjaan Umum,SNVT PELAKSANAAN  JARINGAN SUMBER AIR NUSA TENGGARA I PROVINSI NUSA TENGGARA BARAT,SNVT PELAKSANAAN  JARINGAN SUMBER AIR NUSA TENGGARA I PROVINSI NUSA TENGGARA BARAT,Nusa Tenggara Barat,Bima,KOTA BIMA - Bima (Kota),2025-10-26,,,,,,,LPSE Kementerian PUPR,https://spse.inaproc.id/pu/lelang/10094209000/pengumumanlelang,2026-06-14 09:14
91496064,Pekerjaan Relokasi Jalan Masyarakat dan Fasilitas Umum pada Bendungan Mbay di Kabupaten Nagekeo; Nusa Tenggara Timur; Kab. Nagekeo; 1 Unit; 52.89 juta m3; F; K; SYC,53095619,Pekerjaan Konstruksi,Bendungan,Pekerjaan Konstruksi,Tender,Pascakualifikasi Satu File,Tender - Pascakualifikasi Satu File - Harga Terendah Sistem Gugur,Harga Terendah Sistem Gugur,Harga Satuan,Besar,2025,2025,APBN 2025,Tender Gagal,126488094000.0,125400000000.0,,,99.14,,Kementerian Pekerjaan Umum dan Perumahan Rakyat,633071,633071,Nusa Tenggara Timur,Nagekeo,KAB. NAGEKEO - Nagekeo (Kab.),2024-11-29,,,,,,,LPSE Kementerian PUPR,https://spse.inaproc.id/pu/lelang/91496064/pengumumanlelang,2026-06-14 09:19
91467064,Studi Kelayakan Bendungan Wae Mese di Kabupaten Manggarai Barat,53120137,Jasa Konsultansi Konstruksi,Bendungan,Jasa Konsultansi Badan Usaha Konstruksi,Seleksi,Prakualifikasi Dua File,Seleksi - Prakualifikasi Dua File - Kualitas dan Biaya,Kualitas dan Biaya,Waktu Penugasan,,2025,2025,APBN 2025,Seleksi Gagal,3500000000.0,3500000000.0,,,100.0,,Kementerian Pekerjaan Umum dan Perumahan Rakyat,633071,633071,Nusa Tenggara Timur,Manggarai Barat,KAB. MANGGARAI BARAT - Manggarai Barat (Kab.),2024-11-26,,,,,,,LPSE Kementerian PUPR,https://spse.inaproc.id/pu/lelang/91467064/pengumumanlelang,2026-06-14 09:20
10007257000,Studi Kelayakan Bendungan Wae Mese di Kabupaten Manggarai Barat,53120137,Jasa Konsultansi Konstruksi,Bendungan,Jasa Konsultansi Badan Usaha Konstruksi,Seleksi,Prakualifikasi Dua File,Seleksi - Prakualifikasi Dua File - Kualitas dan Biaya,Kualitas dan Biaya,Waktu Penugasan,,2025,2025,APBN 2025,Seleksi Gagal,3500000000.0,3500000000.0,,,100.0,,Kementerian Pekerjaan Umum dan Perumahan Rakyat,633071,633071,Nusa Tenggara Timur,Manggarai Barat,KAB. MANGGARAI BARAT - Manggarai Barat (Kab.),2024-12-30,,,,,,,LPSE Kementerian PUPR,https://spse.inaproc.id/pu/lelang/10007257000/pengumumanlelang,2026-06-14 09:20
91525064,Supervisi Pekerjaan Relokasi Jalan Masyarakat dan Fasilitas Umum pada Bendungan Mbay di Kabupaten Nagekeo; Nusa Tenggara Timur; Kab. Nagekeo; 1 Dokumen; 1 Dokumen; NF; K; SYC,53095620,Jasa Konsultansi Konstruksi,Bendungan,Jasa Konsultansi Badan Usaha Konstruksi,Seleksi,Prakualifikasi Dua File,Seleksi - Prakualifikasi Dua File - Kualitas dan Biaya,Kualitas dan Biaya,Waktu Penugasan,,2025,2025,APBN 2025,Seleksi Batal,3500000000.0,3500000000.0,,,100.0,,Kementerian Pekerjaan Umum dan Perumahan Rakyat,633071,633071,Nusa Tenggara Timur,Nagekeo,KAB. NAGEKEO - Nagekeo (Kab.),2024-12-04,,,,,,,LPSE Kementerian PUPR,https://spse.inaproc.id/pu/lelang/91525064/pengumumanlelang,2026-06-14 09:19
10014012000,Pekerjaan Pengamanan dan Penataan Kawasan Area Bendungan Ameroro Kabupaten Konawe,54780673,Pekerjaan Konstruksi,Bendungan,Pekerjaan Konstruksi,Tender,Pascakualifikasi Satu File,Tender - Pascakualifikasi Satu File - Harga Terendah Sistem Gugur,Harga Terendah Sistem Gugur,Harga Satuan,Kecil,2025,2025,APBN 2025,Tender Gagal,11564000000.0,11600000000.0,,,100.31,,Kementerian Pekerjaan Umum dan Perumahan Rakyat,694143,694143,Sulawesi Tenggara,Konawe,KAB. KONAWE - Konawe (Kab.),2025-02-11,,,,,,,LPSE Kementerian PUPR,https://spse.inaproc.id/pu/lelang/10014012000/pengumumanlelang,2026-06-14 09:18
10026827000,Pekerjaan Pengamanan dan Penataan Kawasan Area Bendungan Ameroro Kabupaten Konawe,54780673,Pekerjaan Konstruksi,Bendungan,Pekerjaan Konstruksi,Tender,Pascakualifikasi Satu File,Tender - Pascakualifikasi Satu File - Harga Terendah Sistem Gugur,Harga Terendah Sistem Gugur,Harga Satuan,Kecil,2025,2025,APBN 2025,Tender Gagal,11564000000.0,11600000000.0,,,100.31,,Kementerian Pekerjaan Umum dan Perumahan Rakyat,694143,694143,Sulawesi Tenggara,Konawe,KAB. KONAWE - Konawe (Kab.),2025-04-22,,,,,,,LPSE Kementerian PUPR,https://spse.inaproc.id/pu/lelang/10026827000/pengumumanlelang,2026-06-14 09:16
10014065000,Pekerjaan Saluran Drainase Hilir Tubuh Bendungan Ameroro Kabupaten Konawe,54780674,Pekerjaan Konstruksi,Bendungan,Pekerjaan Konstruksi,Tender,Pascakualifikasi Satu File,Tender - Pascakualifikasi Satu File - Harga Terendah Sistem Gugur,Harga Terendah Sistem Gugur,Harga Satuan,Kecil,2025,2025,APBN 2025,Tender Gagal,8704877000.0,8700000000.0,,,99.94,,Kementerian Pekerjaan Umum dan Perumahan Rakyat,694143,694143,Sulawesi Tenggara,Konawe,KAB. KONAWE - Konawe (Kab.),2025-02-12,,,,,,,LPSE Kementerian PUPR,https://spse.inaproc.id/pu/lelang/10014065000/pengumumanlelang,2026-06-14 09:18
10029549000,Pekerjaan Saluran Drainase Hilir Tubuh Bendungan Ameroro Kabupaten Konawe,54780674,Pekerjaan Konstruksi,Bendungan,Pekerjaan Konstruksi,Tender,Pascakualifikasi Satu File,Tender - Pascakualifikasi Satu File - Harga Terendah Sistem Gugur,Harga Terendah Sistem Gugur,Harga Satuan,Kecil,2025,2025,APBN 2025,Tender Gagal,8704877000.0,8700000000.0,,,99.94,,Kementerian Pekerjaan Umum dan Perumahan Rakyat,694143,694143,Sulawesi Tenggara,Konawe,KAB. KONAWE - Konawe (Kab.),2025-04-30,,,,,"Persyaratan Kualifikasi Administrasi/LegalitasMemenuhi ketentuan peraturan perundang-undangan untuk menjalankan kegiatan/usaha.Jenis IzinBidang Usaha/Sub Bidang Usaha/Klasifikasi/Sub KlasifikasiPerizinan berusaha di bidang Jasa KonstruksiMemiliki Nomor Induk Berusaha NIB dan Sertifikat Standart terverifikasi untuk Badan Usaha yang memiliki SBU KBLI 2020SBUJasa Pelaksana Konstruksi Saluran Air, Pelabuhan, Dam, dan Prasarana Sumber Daya Air Lainnya SI001 KBLI 2015  42211 atau Konstruksi Bangunan Prasarana Sumber Daya Air  BS010 KBLI 2020 42911Mempunyai status valid keterangan Wajib Pajak berdasarkan hasil Konfirmasi Status Wajib Pajak.Secara hukum mempunyai kapasitas untuk mengikatkan diri pada Kontrak yang dibuktikan dengan:1) Akta Pendirian Perusahaan dan/atau perubahannya;2) Surat Kuasa (apabila dikuasakan);3) Bukti bahwa yang diberikan kuasa merupakan pegawai tetap (apabila dikuasakan); dan4) Kartu Tanda Penduduk.Menyetujui Pernyataan Pakta Integritas.Menyetujui Surat Pernyataan PesertaDalam hal Peserta akan melakukan konsorsium/kerja sama operasi/kemitraan/bentuk kerjasama lain harus mempunyai perjanjian konsorsium/kerja sama operasi/kemitraan/bentuk kerjasama lainKerja sama operasi dapat dilaksanakan dengan ketentuan:1) Memiliki Kualifikasi Usaha Non Kecil dengan Kualifikasi Usaha Non Kecil;2) Memiliki Kualifikasi Usaha Non Kecil dengan Kualifikasi Usaha Kecill;3) Memiliki Kualifikasi Usaha Non Kecil dengan Koperasi;4) Memiliki Kualifikasi Usaha Kecil dengan Kualifikasi Usaha Kecil;5) Memiliki Kualifikasi Usaha Kecil dengan Koperasi; dan/atau6) Koperasi dengan Koperasi.Leadfirm kerja sama operasi harus memiliki kualifikasi setingkat atau lebih tinggi dari badan usaha anggota kerja sama operasi.Kerja sama operasi dapat dilakukan dengan batasan jumlah anggota dalam 1 (satu) kerja sama operasi:1) untuk pekerjaan yang bersifat tidak kompleks dibatasi paling banyak 3 (tiga) perusahaan; dan2) untuk pekerjaan yang bersifat kompleks dibatasi paling banyak 5 (lima) perusahaan.Persyaratan Kualifikasi LainPersyaratan AdministrasiLegalitas Lainnya Sesuai Dokumen PemilihanPersyaratan Kualifikasi TeknisMemiliki pengalaman paling kurang 
             Pekerjaan Konstruksi dalam kurun waktu 4 (empat) tahun terakhir, baik di lingkungan pemerintah atau swasta termasuk pengalaman subkontrak.Memperhitungkan Sisa Kemampuan Paket (SKP).Untuk kualifikasi Usaha Kecil yang baru berdiri kurang dari 3 (tiga) tahun:(1) Dalam hal Penyedia belum memiliki pengalaman, ketentuan huruf a) dikecualikan untuk pengadaan dengan nilai paket sampai dengan paling banyak Rp. 2.500.000.000,00 (dua miliar lima ratus juta rupiah).(2) Harus mempunyai 1 (satu) pengalaman pada bidang yang sama, untuk pengadaan dengan nilai paket pekerjaan paling sedikit di atas Rp. 2.500.000.000,00 (dua miliar lima ratus juta rupiah) sampai dengan paling banyak Rp. 15.000.000.000,00 (lima belas miliar rupiah).Untuk Kualifikasi Usaha Menengah atau Usaha Besar, memiliki Kemampuan Dasar (KD) dengan nilai KD sama dengan 3 x NPt (Nilai pengalaman tertinggi dalam 15 (lima belas) tahun terakhir)Memiliki Sertifikat Manajemen Mutu, Sertifikat Manajemen Lingkungan, serta Sertifikat Keselamatan dan Kesehatan Kerja, hanya disyaratkan untuk Pekerjaan Konstruksi yang bersifat Kompleks/Berisiko Tinggi dan/atau diperuntukkan bagi Kualifikasi Usaha Besar.Syarat Kualifikasi Teknis LainPersyaratan Kualifikasi Teknis Lainnya Sesuai Dokumen Pemilihan",,LPSE Kementerian PUPR,https://spse.inaproc.id/pu/lelang/10029549000/pengumumanlelang,2026-06-14 09:16
10013573000,Pembangunan Bangunan Pengendalian Sedimen Bendungan Ladongi Kabupaten Kolaka Timur,54780672,Pekerjaan Konstruksi,Bendungan,Pekerjaan Konstruksi,Tender,Pascakualifikasi Satu File,Tender - Pascakualifikasi Satu File - Harga Terendah Sistem Gugur,Harga Terendah Sistem Gugur,Harga Satuan,Menengah,2025,2025,APBN 2025,Tender Batal,17400000000.0,17400000000.0,,,100.0,,Kementerian Pekerjaan Umum dan Perumahan Rakyat,694143,694143,Sulawesi Tenggara,Kabupaten Kolaka Timur,KAB. KOLAKA TIMUR - Kabupaten Kolaka Timur,2025-02-07,,,,,,,LPSE Kementerian PUPR,https://spse.inaproc.id/pu/lelang/10013573000/pengumumanlelang,2026-06-14 09:18
10013926000,Penanganan Gerusan Outlet Bendungan Ladongi Kabupaten Kolaka Timur,54780671,Pekerjaan Konstruksi,Bendungan,Pekerjaan Konstruksi,Tender,Pascakualifikasi Satu File,Tender - Pascakualifikasi Satu File - Harga Terendah Sistem Gugur,Harga Terendah Sistem Gugur,Harga Satuan,Menengah,2025,2025,APBN 2025,Tender Sudah Selesai,23800000000.0,23800000000.0,,22128693919.13,100.0,92.98,Kementerian Pekerjaan Umum dan Perumahan Rakyat,694143,694143,Sulawesi Tenggara,Kabupaten Kolaka Timur,KAB. KOLAKA TIMUR - Kabupaten Kolaka Timur,2025-02-11,,,,,,,LPSE Kementerian PUPR,https://spse.inaproc.id/pu/lelang/10013926000/pengumumanlelang,2026-06-14 09:18
