date,rainfall,evapotranspiration,runoff,infiltration,percolation,baseflow,reservoir,soil_storage,aquifer,wb_input,wb_evapotranspiration,wb_runoff,wb_infiltration,wb_delta_reservoir,wb_delta_soil,wb_delta_aquifer,wb_delta_storage,wb_output,wb_residual,wb_error_pct,wb_cum_input,wb_cum_evapotranspiration,wb_cum_runoff,wb_cum_storage,wb_cum_output,wb_cum_residual,wb_cum_error_pct,runoff_coefficient,evapotranspiration_ratio,storage_efficiency,water_balance_index,aridity_index,temperature,ndvi,soil_moisture,supply,supply_Domestic,defisit_Domestic,supply_Agriculture,defisit_Agriculture,supply_Industry,defisit_Industry,supply_Environmental,defisit_Environmental,total_demand,total_supply,defisit_total,reliability,flood_risk,drought_risk,rekomendasi,forecast_rainfall,forecast_evapotranspiration,forecast_reservoir,forecast_aquifer,forecast_reliability,forecast_total_supply,hak_air_Domestic,prioritas_Domestic,quota_legal_Domestic,hak_air_Agriculture,prioritas_Agriculture,quota_legal_Agriculture,hak_air_Industry,prioritas_Industry,quota_legal_Industry,hak_air_Environmental,prioritas_Environmental,quota_legal_Environmental,supply_River,cost_River,supply_Diversion,cost_Diversion,supply_Groundwater,cost_Groundwater,total_network_cost,dam_tipe,dam_provinsi,dam_total_proyek_rp,dam_estimasi_kontrak_rp,dam_v_tampungan_m3,dam_durasi_bulan,dam_sumber_data,pH,DO,TDS,Turbidity,WQI,water_quality_status,suspended_sediment,bedload,erosion_rate,deposition_rate,total_sedimentt,channel_width,channel_depth,fish_HSI,macroinvertebrate_HSI,vegetation_HSI,flow_deviation,high_flow_days,low_flow_days,flow_change_rate,flow_alteration_index,ecological_stress,ecosystem_health,habitat_status,environmental_flow_req,flow_deficit_ecology,year_month
2023-03-09,2.930709053509727,7.6450925,0.40370113,0.39611587,0.024711847,0.003235983,1.7877511,0.023812782,1.7521056,2.930709053509727,7.6450925,0.40370113,0.39611587,0.0015406609,-3.4205616e-05,0.0042134523,0.0057199076,8.054514,-5.123804877764687,-174.83151810355918,853.8384142667693,406.95352,24.005402,-0.14049628,430.81842,423.0199628621973,49.543327554550345,0.13774857260001208,1.5,0.0029697246,-1.6086147547007181,2.608614413486479,24.473260769781916,0.5,0.3,0.31965646,0.32450315,0.07549685,0.006151514,0.7938485,0.0070483545,0.19295165,0.007828575,0.29217145,1.7000000000000002,0.3455316,1.3544685,0.2032538897850934,0.9997479319572449,3.159442712785676e-05,SIMPAN AIR,4.44703,7.7588835,1.8570528,2.031082,0.20506899,0.34747568,0.33894944,11.596337,0.5,-0.00036004,10.633713,1.0,0.00020272285,7.032235,0.3,0.0005157478,4.9984603,0.4,0.3419141903519631,0.03419141903519631,0.332212120294571,0.04983181804418565,1.0258737146854402,0.25646842867136005,0.340491665750742,Waduk,Jawa Tengah,304257125812,254784917155,1267880543,54,LPSE PUPR 2025-2026,6.9252853,5.2092671394348145,245.31207275390625,0.6042931079864502,94.70157623291016,Excellent,3.19041,0.0,15.983425,0.0002833996,3.19041,26.595205,2.9999151,0.48391536,0.56620365,0.5484609,1.2277902,0,1,0.002436161,0.6235697036089066,0.467106893511957,0.5909760415554046,Fair,0.21297313,0.0,2023-03
2023-03-10,7.598536352534676,7.642776,0.41971612,0.3937595,0.024511106,0.0032153188,1.7887431,0.023697402,1.764446,7.598536352534676,7.642776,0.41971612,0.3937595,0.0009920597,-0.00011537969,0.012340426,0.013217106,8.075709,-0.47717299042186667,-6.279800549545158,861.436950619304,414.59628,24.425117,-0.12727918,438.89413,422.5427898717754,49.05092462977028,0.05523643568406344,1.0058219967651039,0.0029807389,-0.005822128369378982,1.0058219967651039,24.88732516092591,0.5,0.3,0.32051593,0.32473406,0.075265944,0.0042290427,0.79577094,0.004907063,0.19509295,0.005519011,0.294481,1.7000000000000002,0.33938918,1.3606108,0.19964069128036496,0.9997509121894836,3.064477277803235e-05,SIMPAN AIR,4.44703,7.7588835,1.8570528,2.031082,0.20506899,0.34747568,0.33417505,11.375984,0.5,-0.0010488629,10.420052,1.0,-0.0008816868,6.9025145,0.3,8.314103e-05,4.888471,0.4,1.036633723974228,0.1036633723974228,0.492797076702118,0.0739195615053177,0.1705691233277321,0.04264228083193303,0.22022521473467352,Waduk,Jawa Tengah,304257125812,254784917155,1267880543,54,LPSE PUPR 2025-2026,6.9252863,5.2092671394348145,245.31207275390625,0.6042914390563965,94.70157623291016,Excellent,20.63165,0.0,96.87531,0.0,20.63165,35.315826,3.0,0.48438272,0.566444,0.54896766,1.0747932,0,1,0.016014993,0.6384537817141973,0.46604620298022326,0.5913130760192871,Fair,0.21297313,0.0,2023-03
2023-03-11,6.462951199222229,7.661643,0.44168967,0.39385495,0.024565354,0.0032064335,1.791035,0.023655703,1.7758495,6.462951199222229,7.661643,0.44168967,0.39385495,0.0022919178,-4.1699037e-05,0.011403441,0.01365366,8.116986,-1.654035075497009,-25.59256241591978,867.8999018185261,422.25793,24.866808,-0.11362552,447.0111,420.8887547962784,48.49508030009358,0.06834178197063893,1.1854710961936716,0.0029921168,-0.18547125092172306,1.1854710961936716,25.040230169921074,0.5,0.3,0.32147515,0.3253876,0.07461241,0.003861452,0.7961386,0.004503523,0.19549648,0.0051363446,0.29486367,1.7000000000000002,0.3388889,1.3611112,0.1993464196429533,0.9997504949569702,3.079203816014342e-05,SIMPAN AIR,4.44703,7.7588835,1.8570528,2.031082,0.20506899,0.34747568,0.33352643,11.342167,0.5,-0.0011470057,10.38542,1.0,-0.001049757,6.882161,0.3,5.4612756e-06,4.8719325,0.4,1.036243611574173,0.10362436115741731,0.4852705419063569,0.07279058128595353,0.1784858211874962,0.04462145529687405,0.22103639774024492,Waduk,Jawa Tengah,304257125812,254784917155,1267880543,54,LPSE PUPR 2025-2026,6.9252853,5.2092671394348145,245.31207275390625,0.6042931079864502,94.70157623291016,Excellent,19.13515,0.002750717,88.52419,0.0,19.137901,34.56895,3.0,0.4847078,0.566533,0.54917383,0.8648719,0,1,0.02197355,0.653326601992206,0.46543370464491074,0.5914947807788848,Fair,0.21297313,0.0,2023-03
2023-03-12,3.89972890932766,7.688116,0.46062043,0.39205572,0.024414498,0.0031871344,1.7929006,0.023545466,1.7903168,3.89972890932766,7.688116,0.46062043,0.39205572,0.0018655062,-0.00011023693,0.014467359,0.016222628,8.16496,-4.265230998204078,-109.37247187304398,871.7996307278538,429.94604,25.327429,-0.09740289,455.17606,416.62352379807436,47.788907982485824,0.11811598336345591,1.5,0.0030056357,-0.9714486008939738,1.9714483444659587,25.162066165068495,0.5,0.3,0.32256708,0.32615843,0.07384157,0.0037306873,0.7962693,0.0043631443,0.19563685,0.0050530885,0.2949469,1.7000000000000002,0.33930537,1.3606946,0.19959139473298015,0.9997527599334717,3.004625250468962e-05,SIMPAN AIR,4.44703,7.7588835,1.8570528,2.031082,0.20506899,0.34747568,0.3334701,11.334658,0.5,-0.0011592936,10.376247,1.0,-0.0010867417,6.876837,0.3,-2.8260052e-05,4.868996,0.4,0.4233579054474831,0.042335790544748314,0.37199013382196433,0.055798520073294645,0.9046520113945008,0.2261630028486252,0.3242973134666681,Waduk,Jawa Tengah,304257125812,254784917155,1267880543,54,LPSE PUPR 2025-2026,6.9252863,5.2092671394348145,245.31207275390625,0.6042921543121338,94.70157623291016,Excellent,9.640312,0.0035458133,40.48904,0.0035247318,9.643858,29.82193,2.9989424,0.48498073,0.5666036,0.5493378,0.6840195,0,0,0.018930763,0.6598940365365706,0.46498799400225765,0.5916442990303039,Fair,0.21297313,0.0,2023-03
2023-03-13,0.6129590515161069,7.69711,0.48988485,0.39099458,0.024339896,0.003167308,1.796719,0.023419244,1.8113317,0.6129590515161069,7.69711,0.48988485,0.39099458,0.0038183928,-0.00012622215,0.021014929,0.0247071,8.211701,-7.598742341611334,-1239.6798654033753,872.4125897793699,437.64316,25.817314,-0.07269579,463.38776,409.024781456463,46.88432810111792,0.799211713963001,1.5,0.003026225,-11.557280294283855,12.557278662856167,24.972528403241427,0.5,0.3,0.32428616,0.3278604,0.07213962,0.0038537504,0.7961463,0.0045371167,0.19546288,0.0053578904,0.29464212,1.7000000000000002,0.34160912,1.3583909,0.2009465413935044,0.9997547268867493,2.929616857727524e-05,SIMPAN AIR,4.44703,7.7588835,1.8570528,2.031082,0.20506899,0.34747568,0.33462226,11.379032,0.5,-0.0010018665,10.415516,1.0,-0.0008701384,6.9016247,0.3,2.8759241e-05,4.892282,0.4,0.33731638640165335,0.03373163864016534,0.34160050451755525,0.051240075677633286,1.0210832357406616,0.2552708089351654,0.340242523252964,Waduk,Jawa Tengah,304257125812,254784917155,1267880543,54,LPSE PUPR 2025-2026,6.9252863,5.2092671394348145,245.31207275390625,0.6042931079864502,94.70157623291016,Excellent,1.4204713,0.00027749315,6.2554493,0.0,1.4207488,25.710375,3.0,0.4851294,0.5664765,0.5490756,0.4044459,0,0,0.02926442,0.6635122197718981,0.4641464258455832,0.5916057348251342,Fair,0.21297313,0.0,2023-03
2023-03-14,7.321551512941206,7.6179643,0.52400887,0.38916674,0.024318336,0.0031342083,1.7983721,0.023249796,1.8327379,7.321551512941206,7.6179643,0.52400887,0.38916674,0.0016531944,-0.00016944855,0.021406174,0.02288992,8.164864,-0.8433120734845749,-11.518213821371615,879.7341412923112,445.2611,26.341324,-0.049805872,471.5526,408.18146938297843,46.39827531524303,0.07157073164449824,1.040484822620009,0.0030452998,-0.04048495920306279,1.040484822620009,24.51704589060313,0.5,0.3,0.32576892,0.3295986,0.0704014,0.0030735773,0.79692644,0.0036893936,0.19631061,0.004383028,0.29561698,1.7000000000000002,0.3407446,1.3592554,0.20043800858890307,0.9997559189796448,2.8870606911368668e-05,SIMPAN AIR,4.44703,7.7588835,1.8570528,2.031082,0.20506899,0.34747568,0.3334636,11.319832,0.5,-0.0011725016,10.356285,1.0,-0.0011597387,6.865431,0.3,-0.000113572925,4.8640056,0.4,1.0323356986045837,0.10323356986045838,0.488777044415474,0.07331655666232109,0.17888732030987742,0.044721830077469354,0.22127195660024881,Waduk,Jawa Tengah,304257125812,254784917155,1267880543,54,LPSE PUPR 2025-2026,6.9252863,5.2092671394348145,245.31207275390625,0.6042933464050293,94.70157623291016,Excellent,16.767275,0.0036721788,84.47376,0.00062601827,16.770947,33.385475,2.9998121,0.48503032,0.5663687,0.548512,0.078446805,0,0,0.034124017,0.6603237790715261,0.46379313083022056,0.591425997018814,Fair,0.21297313,0.0,2023-03
2023-03-15,2.6386075148197,7.663949,0.5404396,0.38742512,0.024259368,0.0031094977,1.7989949,0.023133261,1.8446702,2.6386075148197,7.663949,0.5404396,0.38742512,0.0006227493,-0.00011653453,0.011932254,0.012438469,8.216827,-5.578219877758425,-211.4076357454487,882.3727488071308,452.92505,26.881763,-0.037367404,479.76944,402.60324950522,45.62734395335997,0.20481992788150297,1.5,0.0030556654,-1.9045422879945628,2.904541909006928,24.70663768626673,0.5,0.3,0.3265596,0.3301509,0.0698491,0.0032211102,0.7967789,0.0038853458,0.19611466,0.004639723,0.2953603,1.7000000000000002,0.3418971,1.358103,0.20111594130011165,0.9997571110725403,2.851383396773599e-05,SIMPAN AIR,4.44703,7.7588835,1.8570528,2.031082,0.20506899,0.34747568,0.33400738,11.340954,0.5,-0.0010960102,10.375624,1.0,-0.0010540038,6.8768387,0.3,-9.151921e-05,4.8755393,0.4,0.33667257428169256,0.033667257428169256,0.33441465944051746,0.050162198916077615,1.0289128422737122,0.25722821056842804,0.3410576669126749,Waduk,Jawa Tengah,304257125812,254784917155,1267880543,54,LPSE PUPR 2025-2026,6.9252853,5.209268093109131,245.31207275390625,0.6042933464050293,94.70157623291016,Excellent,1.7686397,0.0,8.094933,0.003725036,1.7686397,25.88432,2.9988823,0.48543075,0.5662953,0.5487066,0.07852197,0,0,0.016430736,0.6540262162537935,0.4630027821757583,0.5915830552577972,Fair,0.21297313,0.0,2023-03
2023-03-16,0.015069093556711764,7.7384315,0.5635275,0.3844185,0.024027675,0.0030716453,1.8004845,0.022910886,1.8651274,0.015069093556711764,7.7384315,0.5635275,0.3844185,0.0014896393,-0.00022237562,0.020457268,0.021724531,8.323684,-8.308614645151785,-55133.132477809864,882.3878179006875,460.66348,27.445292,-0.015642872,488.0931,394.2946348600682,44.684958973175256,1.0,1.5,0.003073769,-512.4959796091226,513.4959132525339,25.487966392669648,0.5,0.3,0.3279658,0.33058047,0.06941953,0.00246,0.79754,0.003004418,0.19699559,0.0036592032,0.29634082,1.7000000000000002,0.3397041,1.360296,0.19982593901017132,0.9997574687004089,2.844045593519695e-05,SIMPAN AIR,4.44703,7.7588835,1.8570528,2.031082,0.20506899,0.34747568,0.33190578,11.239349,0.5,-0.0014018547,10.275675,1.0,-0.0015524328,6.815909,0.3,-0.0003124699,4.8258853,0.4,0.3379120171070099,0.03379120171070099,0.34482777267694475,0.05172416590154171,1.0172601342201233,0.2543150335550308,0.33983040116727353,Waduk,Jawa Tengah,304257125812,254784917155,1267880543,54,LPSE PUPR 2025-2026,6.9252863,5.20926570892334,245.31210327148438,0.604292631149292,94.70157623291016,Excellent,1.3977046,0.0003715083,5.832508,0.0,1.398076,25.699038,3.0,0.48610464,0.56697327,0.54961884,0.29908922,0,0,0.023087919,0.6527057148919752,0.4627510295570769,0.5922047615051269,Fair,0.21297313,0.0,2023-03
2023-03-17,7.897353141429627,7.645025,0.6044597,0.38373092,0.02398016,0.0030451643,1.8064815,0.022710841,1.8921807,7.897353141429627,7.645025,0.6044597,0.38373092,0.0059969425,-0.00020004436,0.027053237,0.032850135,8.282334,-0.38498118626812694,-4.874812239310764,890.2851710421172,468.3085,28.049751,0.017207263,496.37546,393.90965367380005,44.24533464600544,0.07653952097672734,0.968048873021008,0.0031011442,0.03195100035430458,0.968048873021008,24.947060733273418,0.5,0.3,0.33030862,0.33327162,0.06672838,0.0017597933,0.79824024,0.002215557,0.19778444,0.0027413857,0.29725862,1.7000000000000002,0.33998838,1.3600117,0.19999316510032203,0.9997551441192627,2.9131351766409352e-05,SIMPAN AIR,4.44703,7.7588835,1.8570528,2.031082,0.20506899,0.34747568,0.33143628,11.207272,0.5,-0.001482036,10.239573,1.0,-0.0017149895,6.7958727,0.3,-0.0004051663,4.810737,0.4,1.0298279345035555,0.10298279345035555,0.49407517611980445,0.07411127641797066,0.17609675005078318,0.044024187512695795,0.221118257381022,Waduk,Jawa Tengah,304257125812,254784917155,1267880543,54,LPSE PUPR 2025-2026,6.9252863,5.209268093109131,245.31210327148438,0.6042923927307129,94.70157623291016,Excellent,18.126684,0.001101952,89.94276,0.0009657098,18.127787,34.063892,2.9997103,0.48632494,0.56616133,0.54910654,0.69012916,0,0,0.04093218,0.657659805060054,0.4610959107789385,0.5919358253479003,Fair,0.21297313,0.0,2023-03
2023-03-18,3.2380284463737414,7.6790047,0.61200887,0.38356295,0.023975588,0.0030403403,1.8067764,0.022676826,1.8967155,3.2380284463737414,7.6790047,0.61200887,0.38356295,0.00029492378,-3.4015626e-05,0.0045348406,0.0047957487,8.29581,-5.057781299414833,-156.19936085136672,893.523199488491,475.98752,28.66176,0.022003012,504.67126,388.8518723743852,43.51894524527165,0.18900657939765386,1.5,0.0031051405,-1.3715058174622674,2.3715055086324632,24.97255472294097,0.5,0.3,0.3306161,0.33362305,0.066376954,0.0020153665,0.79798466,0.0025438834,0.19745612,0.0031396449,0.29686037,1.7000000000000002,0.34132195,1.3586781,0.2007776148178998,0.9997531175613403,2.9852295483578928e-05,SIMPAN AIR,4.44703,7.7588835,1.8570528,2.031082,0.20506899,0.34747568,0.3322944,11.244804,0.5,-0.001359418,10.275322,1.0,-0.0015295595,6.8174677,0.3,-0.00034113228,4.8299494,0.4,0.3376367345452309,0.033763673454523094,0.33287946581840516,0.04993191987276077,1.0294839262962343,0.2573709815740586,0.34106657490134246,Waduk,Jawa Tengah,304257125812,254784917155,1267880543,54,LPSE PUPR 2025-2026,6.9252872,5.209268093109131,245.31207275390625,0.6042923927307129,94.70157623291016,Excellent,2.1301432,0.0,9.648345,0.0061885808,2.1301432,26.065073,2.9981434,0.48643467,0.5661401,0.54915875,0.76224905,0,0,0.0075491667,0.6482516154057036,0.4608896808717776,0.5919782638549804,Fair,0.21297313,0.0,2023-03
2023-03-19,2.0222158567993818,7.703158,0.630117,0.38206023,0.023873987,0.0030202104,1.8058832,0.022537256,1.9082885,2.0222158567993818,7.703158,0.630117,0.38206023,-0.0008932352,-0.00013956986,0.011572957,0.010540152,8.343815,-6.321598993054134,-312.6073730321634,895.5454153452903,483.69067,29.291878,0.032543164,513.0151,382.5302733813311,42.71478212042359,0.31159714499988195,1.5,0.003113924,-2.8092645088301347,3.809264014323328,25.191039674397416,0.5,0.3,0.33120328,0.3338796,0.066120416,0.0018890783,0.79811096,0.0023942273,0.19760577,0.002968836,0.29703116,1.7000000000000002,0.34113175,1.3588682,0.2006657333935008,0.9997549057006836,2.9352686397032812e-05,SIMPAN AIR,4.44703,7.7588835,1.8570528,2.031082,0.20506899,0.34747568,0.3318728,11.22317,0.5,-0.0014187638,10.254414,1.0,-0.0016317889,6.8036327,0.3,-0.00040161982,4.8202953,0.4,0.34070479124784475,0.034070479124784475,0.3393683522939682,0.05090525284409523,1.0199268817901612,0.2549817204475403,0.33995745241642,Waduk,Jawa Tengah,304257125812,254784917155,1267880543,54,LPSE PUPR 2025-2026,6.925288,5.2092671394348145,245.31210327148438,0.6042928695678711,94.70158386230469,Excellent,1.3849164,0.00034601614,5.9323645,0.0,1.3852625,25.69263,3.0,0.48677018,0.5661718,0.54940796,0.9352426,1,0,0.01810813,0.6452215348090977,0.46049263633192383,0.5921550626754761,Fair,0.21297313,0.0,2023-03
2023-03-20,20.470280021778642,7.553857,0.6478298,0.38018143,0.023747604,0.002997147,1.804827,0.02238919,1.9194958,20.470280021778642,7.553857,0.6478298,0.38018143,-0.0010561943,-0.00014806539,0.011207342,0.010003082,8.21169,12.258590072742997,59.8848157467936,916.0156953670689,491.24454,29.939707,0.042546246,521.22675,394.7888634540741,43.098482375336175,0.031647331580481684,0.369015786428811,0.0031222599,0.6309841647198812,0.369015786428811,24.560421120234025,0.5,0.3,0.33174896,0.3342239,0.06577611,0.0010225873,0.79897743,0.0013350757,0.19866493,0.0016307072,0.29836932,1.7000000000000002,0.33821225,1.3617878,0.1989483833312988,0.9997550249099731,2.9408891350612976e-05,SIMPAN AIR,4.44703,7.7588835,1.8570528,2.031082,0.20506899,0.34747568,0.32947475,11.112111,0.5,-0.0017619301,10.147438,1.0,-0.0021743327,6.7375255,0.3,-0.0006301813,4.7656646,0.4,1.016645681858063,0.1016645681858063,0.515843802690506,0.0773765704035759,0.16751057878136635,0.04187764469534159,0.22091878328472378,Waduk,Jawa Tengah,304257125812,254784917155,1267880543,54,LPSE PUPR 2025-2026,6.925289,5.209268093109131,245.31210327148438,0.6042919158935547,94.70158386230469,Excellent,16.785563,0.0,99.54172,0.005000811,16.785563,33.39278,2.9984999,0.48701656,0.5662619,0.54964185,1.1044592,1,0,0.017712772,0.6437902431096881,0.4603954855901289,0.592315101146698,Fair,0.21297313,0.0,2023-03
2023-03-21,7.692969935269969,7.670986,0.6297723,0.3827793,0.023814104,0.0030308645,1.8073833,0.022535216,1.910767,7.692969935269969,7.670986,0.6297723,0.3827793,0.002556324,0.00014602579,-0.008728862,-0.006026512,8.294732,-0.6017621585410664,-7.822233615652531,923.7086653023389,498.91553,30.569479,0.036519736,529.5215,394.187101295533,42.674396774200204,0.08186334132646582,0.9971422276363913,0.003117238,0.0028576423748165247,0.9971422276363913,25.287271634078536,0.5,0.3,0.331532,0.33397764,0.06602237,0.0014399803,0.79856,0.0018341284,0.19816588,0.0022983712,0.29770163,1.7000000000000002,0.33955014,1.3604499,0.19973537501166846,0.9997488260269165,3.1672618206357583e-05,SIMPAN AIR,4.44703,7.7588835,1.8570528,2.031082,0.20506899,0.34747568,0.33065844,11.16654,0.5,-0.0015963502,10.198765,1.0,-0.0019128993,6.770587,0.3,-0.00050956756,4.791678,0.4,1.0295750200748444,0.10295750200748444,0.4933151662349701,0.07399727493524552,0.1771098516881466,0.04427746292203665,0.22123223986476662,Waduk,Jawa Tengah,304257125812,254784917155,1267880543,54,LPSE PUPR 2025-2026,6.9252872,5.209268093109131,245.31210327148438,0.6042938232421875,94.70157623291016,Excellent,18.702797,0.0009852499,89.58454,0.0012425287,18.703783,34.35189,2.999627,0.48680612,0.56628966,0.54949284,0.9319496,1,0,0.018057466,0.6405358546879143,0.4606121147393686,0.5922199606895446,Fair,0.21297313,0.0,2023-03
2023-03-22,7.791331549390504,7.6623487,0.6380202,0.38263458,0.023706246,0.0030291104,1.8108366,0.022497592,1.9207848,7.791331549390504,7.6623487,0.6380202,0.38263458,0.0034532547,-3.762357e-05,0.010017872,0.013433503,8.313803,-0.5224711697257067,-6.705799892555969,931.4999968517294,506.57788,31.207499,0.049953237,537.83527,393.6646301258073,42.26136672396091,0.08188845917872949,0.9834452192459457,0.0031284324,0.01655465240630452,0.9834452192459457,25.176985735891265,0.5,0.3,0.3325475,0.33510798,0.064892024,0.0013436375,0.7986564,0.0017341631,0.19826584,0.0021873254,0.2978127,1.7000000000000002,0.3403731,1.3596269,0.2002194699119119,0.9997360706329346,3.5965207644039765e-05,SIMPAN AIR,4.44703,7.7588835,1.8570528,2.031082,0.20506899,0.34747568,0.33100456,11.177493,0.5,-0.0015536733,10.206631,1.0,-0.0018628687,6.776741,0.3,-0.00049878657,4.797266,0.4,1.0294421792030335,0.10294421792030335,0.49430959820747383,0.07414643973112107,0.17624814659357071,0.04406203664839268,0.2211526942998171,Waduk,Jawa Tengah,304257125812,254784917155,1267880543,54,LPSE PUPR 2025-2026,6.925289,5.209267616271973,245.3120880126953,0.604292631149292,94.70158386230469,Excellent,18.15609,0.00083853677,88.41651,0.0014783936,18.156929,34.078465,2.9995565,0.48687163,0.5660481,0.54940903,1.0107449,1,0,0.008247912,0.636886433105295,0.46026943070478954,0.5921536917686463,Fair,0.21297313,0.0,2023-03
2023-03-23,2.836249965310307,7.733843,0.64638925,0.38396126,0.023715,0.0030420085,1.8155987,0.022510536,1.9293526,2.836249965310307,7.733843,0.64638925,0.38396126,0.0047621727,1.2943521e-05,0.00856781,0.013342926,8.393575,-5.557324749350338,-195.93910473089343,934.3362468170398,514.3117,31.853888,0.06329616,546.2288,388.10730537645696,41.53829055473566,0.22790269757253964,1.5,0.0031395515,-1.7267840343900263,2.726783681811918,25.694058996111664,0.5,0.3,0.333633,0.33605418,0.06394583,0.0012174188,0.7987826,0.0015995954,0.19840041,0.0020327084,0.2979673,1.7000000000000002,0.3409039,1.3590962,0.20053171059664557,0.9997244477272034,3.9599748561158776e-05,SIMPAN AIR,4.44703,7.7588835,1.8570528,2.031082,0.20506899,0.34747568,0.33117145,11.179909,0.5,-0.0015392266,10.205528,1.0,-0.0018576011,6.7782755,0.3,-0.00049955025,4.7981267,0.4,0.33948670327663427,0.03394867032766343,0.3366463050246239,0.05049694575369358,1.02386691570282,0.255966728925705,0.34041234500706197,Waduk,Jawa Tengah,304257125812,254784917155,1267880543,54,LPSE PUPR 2025-2026,6.925288,5.2092671394348145,245.31210327148438,0.6042938232421875,94.70158386230469,Excellent,2.7932024,0.0,12.575941,0.00530158,2.7932024,26.396603,2.9984095,0.4862658,0.5669571,0.54974765,1.0906973,1,0,0.008369029,0.632169931869333,0.46112174662051375,0.5922820801734925,Fair,0.21297313,0.0,2023-03
2023-03-24,8.725264956880586,7.688795,0.664007,0.38467818,0.023764709,0.0030443782,1.8193924,0.02250126,1.9399414,8.725264956880586,7.688795,0.664007,0.38467818,0.0037937164,-9.275973e-06,0.010588765,0.014373206,8.367175,0.35808985464669973,4.1040566146217765,943.0615117739203,522.0005,32.517895,0.07766937,554.596,388.4653952311037,41.191946651334746,0.07610163533778477,0.8812103983671049,0.0031515292,0.11878948702320821,0.8812103983671049,25.421820249410644,0.5,0.3,0.33472356,0.33674246,0.063257545,0.00090016745,0.79909986,0.0011945016,0.1988055,0.0015484502,0.29845157,1.7000000000000002,0.3403856,1.3596144,0.20022681530784156,0.99971604347229,4.230664126225747e-05,SIMPAN AIR,4.44703,7.7588835,1.8570528,2.031082,0.20506899,0.34747568,0.33052707,11.14559,0.5,-0.0016396306,10.1695175,1.0,-0.0020310655,6.757978,0.3,-0.0005743243,4.780913,0.4,1.0268220424652101,0.10268220424652102,0.5013949513435364,0.07520924270153045,0.1717828668653965,0.04294571671634913,0.2208371636644006,Waduk,Jawa Tengah,304257125812,254784917155,1267880543,54,LPSE PUPR 2025-2026,6.925289,5.209267616271973,245.31210327148438,0.6042935848236084,94.70158386230469,Excellent,20.027094,0.0,95.968346,0.0,20.027094,35.013546,3.0,0.4873149,0.566034,0.54967,1.2590061,1,0,0.017617762,0.6306736479109774,0.4599276022560327,0.5923567945957184,Fair,0.21297313,0.0,2023-03
2023-03-25,22.03767911454833,7.5579157,0.6657128,0.38592097,0.023793288,0.0030619684,1.8238037,0.022563882,1.943076,22.03767911454833,7.5579157,0.6657128,0.38592097,0.0044112206,6.262213e-05,0.0031346083,0.007608451,8.231236,13.806442656723622,62.64925611479949,965.0991908884687,529.5584,33.18361,0.08527782,562.8273,402.2718378878273,41.68191635314473,0.03020793342763975,0.3429542333075079,0.0031578697,0.657045721315665,0.3429542333075079,24.589471425892953,0.5,0.3,0.335441,0.3377666,0.06223342,0.00060333987,0.7993967,0.0008273727,0.19917263,0.0010576441,0.29894236,1.7000000000000002,0.34025496,1.359745,0.20014997790841493,0.9997332692146301,3.692830432555638e-05,SIMPAN AIR,4.44703,7.7588835,1.8570528,2.031082,0.20506899,0.34747568,0.33034706,11.133926,0.5,-0.0016741604,10.15535,1.0,-0.002095811,6.7516966,0.3,-0.00059364736,4.7742934,0.4,1.0187191545963288,0.10187191545963288,0.5182695418596268,0.07774043127894402,0.16301136687397957,0.040752841718494894,0.2203651884570718,Waduk,Jawa Tengah,304257125812,254784917155,1267880543,54,LPSE PUPR 2025-2026,6.925289,5.209266185760498,245.31211853027344,0.6042947769165039,94.70158386230469,Excellent,16.673832,0.0,99.960205,0.0047645327,16.673832,33.336918,2.9985704,0.48744538,0.566516,0.5499259,1.2753019,1,0,0.0017057657,0.6259772716245303,0.459859789005888,0.5925982232093812,Fair,0.21297313,0.0,2023-03
2023-03-26,12.529251496910298,7.5793514,0.6378562,0.38998216,0.023955842,0.0031182389,1.8300163,0.022837898,1.9301283,12.529251496910298,7.5793514,0.6378562,0.38998216,0.006212592,0.0002740156,-0.012947679,-0.006461071,8.210747,4.318504731773579,34.46737730633586,977.628442385379,537.13776,33.821465,0.07881675,571.038,406.5903426196009,41.58945511155959,0.05090935677076853,0.6049324512408031,0.0031524852,0.3950674689459759,0.6049324512408031,24.47975239449363,0.5,0.3,0.33540964,0.33896464,0.061035365,0.0010006783,0.7989993,0.0013543704,0.19864564,0.0017511819,0.29824883,1.7000000000000002,0.34307086,1.3569291,0.20180639098672304,0.999719500541687,4.168632585788146e-05,SIMPAN AIR,4.44703,7.7588835,1.8570528,2.031082,0.20506899,0.34747568,0.3327034,11.240428,0.5,-0.0013468899,10.2548065,1.0,-0.001585491,6.816247,0.3,-0.00036207587,4.825276,0.4,1.0223100125789644,0.10223100125789644,0.5150103300809861,0.07725154951214791,0.16267967000603678,0.040669917501509195,0.22015246827155355,Waduk,Jawa Tengah,304257125812,254784917155,1267880543,54,LPSE PUPR 2025-2026,6.925287,5.209268093109131,245.31210327148438,0.6042940616607666,94.70158386230469,Excellent,17.751097,0.0,97.41224,0.0007830495,17.751097,33.87555,2.999765,0.48673984,0.5662371,0.54957545,1.0091778,1,0,0.027856588,0.6218779606930912,0.46084647165763815,0.592197560787201,Fair,0.21297313,0.0,2023-03
